measured_at,IGCC.IG.II1211A.PV/PLOT,IGCC.IG.TT1228A.PV/PLOT,IGCC.IG.YI1593AA.PV/PLOT,IGCC.IG.TT1227A.PV/PLOT,IGCC.IG.YI1593AB.PV/PLOT,IGCC.IG.YI1594AA.PV/PLOT,IGCC.IG.YI1594AB.PV/PLOT,IGCC.IG.II1211B.PV/PLOT,IGCC.IG.TT1228B.PV/PLOT,IGCC.IG.YI1593BA.PV/PLOT,IGCC.IG.TT1227B.PV/PLOT,IGCC.IG.YI1593BB.PV/PLOT,IGCC.IG.YI1594BA.PV/PLOT,IGCC.IG.YI1594BB.PV/PLOT,IGCC.IG.II1442.PV/PLOT,IGCC.IG.TT1427.PV/PLOT,IGCC.IG.YI1483A.PV/PLOT,IGCC.IG.TT1428.PV/PLOT,IGCC.IG.YI1483B.PV/PLOT,IGCC.IG.YI1484A.PV/PLOT,IGCC.IG.YI1484B.PV/PLOT,IGCC.IG.II7140.PV/PLOT,IGCC.IG.TT7111.PV/PLOT,IGCC.IG.YI7364A.PV/PLOT,IGCC.IG.TT7100.PV/PLOT,IGCC.IG.YI7364B.PV/PLOT,IGCC.IG.YI7365A.PV/PLOT,IGCC.IG.YI7365B.PV/PLOT,IGCC.IG.II7145.PV/PLOT,IGCC.IG.TT7152.PV/PLOT,IGCC.IG.YI7358A.PV/PLOT,IGCC.IG.TT7151.PV/PLOT,IGCC.IG.YI7358B.PV/PLOT,IGCC.IG.YI7359A.PV/PLOT,IGCC.IG.YI7359B.PV/PLOT
2025-12-30 17:35:00,-1.475836,17.31592,0.6286337,15.71878,0.5727133,0.5162687,0.5581768,845.4688,60.53063,15.21178,61.72685,15.259,7.149784,9.649649,456.8577,56.38263,22.48227,49.61766,21.38913,21.47564,29.43632,-1.435853,16.71497,0.9640857,14.05499,0.9547088,0.9396467,0.9849845,227.5166,63.05192,11.65405,53.78363,10.32292,5.773932,6.168599
2025-12-30 17:36:00,-1.585013,17.39581,0.6211582,15.6312,0.5725981,0.49314,0.5908762,847.949,60.92403,15.09664,61.48976,15.21434,7.175328,9.648626,456.5091,56.36754,22.36182,49.61809,21.38568,20.81412,29.3396,-1.353269,16.63671,0.9780824,14.0816,0.9272079,0.9554079,0.9870011,227.4734,63.06047,11.84146,53.76881,10.45314,5.613108,6.184957
2025-12-30 17:37:00,-1.663293,17.29426,0.6150995,15.68352,0.5574327,0.5115336,0.576632,845.4362,60.99146,15.16646,61.96877,15.3019,7.175956,9.669989,456.3858,56.34948,22.32955,49.6128,21.3445,21.37289,29.40586,-1.266394,16.81599,0.9569468,14.06196,0.9408987,0.9632921,0.9551694,227.4565,63.03794,11.6713,53.79507,10.40995,5.738321,6.1795
2025-12-30 17:38:00,-1.492359,17.15745,0.5960776,15.67848,0.559683,0.5320356,0.5881233,847.4392,60.98748,15.22072,61.74106,15.20418,7.258203,9.628157,458.6668,56.3619,22.30595,49.6195,21.48374,20.81589,29.35265,-1.491917,16.59342,0.9800872,14.10106,0.935766,0.9672346,0.9509978,228.4235,63.0344,11.6389,53.77468,10.4399,5.726354,6.105932
2025-12-30 17:39:00,-1.496409,17.31939,0.5831541,15.61651,0.5651932,0.5171923,0.583315,847.3764,60.63509,15.29777,61.71576,15.22395,7.188318,9.682497,459.4078,56.3552,22.47315,49.62097,21.74104,21.41617,29.42509,-1.438766,16.87905,0.9652719,14.07994,0.9285591,0.9730907,0.9673063,228.5139,63.04413,11.75572,53.78302,10.45396,5.753404,6.085083
2025-12-30 17:40:00,-1.474342,17.36001,0.6064659,15.67997,0.5780589,0.5326194,0.5456201,848.1898,61.14467,15.23406,61.77205,15.12743,7.130004,9.628045,458.9952,56.35343,22.46442,49.61161,21.62438,21.12005,29.36487,-1.393754,16.73008,0.9740757,14.04825,0.9431874,0.9570544,0.9735211,228.3733,63.02159,11.70037,53.78976,10.415,5.613701,6.182375
2025-12-30 17:41:00,-1.497602,17.35272,0.6116019,15.71651,0.5677845,0.5255553,0.56578,847.8201,60.62823,15.21947,61.83915,15.25576,7.186101,9.730633,457.9542,56.37088,22.55971,49.62596,21.82456,20.81547,29.42917,-1.3846,16.7938,0.9530567,14.11408,0.9679177,0.9617738,0.9601758,228.2254,63.02228,11.76458,53.75564,10.39724,5.680935,6.3101
2025-12-30 17:42:00,-1.425325,17.32744,0.615933,15.72711,0.5798278,0.5352547,0.5797027,848.963,61.09545,15.26205,61.53266,15.16727,7.203227,9.707984,458.9614,56.37835,22.629,49.61436,21.91642,21.56134,29.51952,-1.444977,16.67689,0.9662226,14.07785,0.9645053,0.9702976,0.9469325,228.6435,63.05362,11.83274,53.77592,10.42061,5.732016,6.088372
2025-12-30 17:43:00,-1.569143,17.33406,0.6049634,15.6893,0.5651177,0.5060605,0.5638269,850.3928,60.83714,15.21045,61.74734,15.16464,7.131007,9.694399,460.8491,56.39992,22.48677,49.5924,21.54004,21.50075,29.46973,-1.325002,16.74675,0.9759254,14.09199,0.9165981,0.9982861,0.9743027,228.6905,63.02777,11.81703,53.73852,10.40816,5.728408,6.220171
2025-12-30 17:44:00,-1.575724,17.39838,0.621954,15.67215,0.576218,0.5250906,0.5370832,849.4669,61.01791,15.28481,61.55792,15.14208,7.192673,9.628023,461.2671,56.36932,22.39698,49.61273,21.42517,21.37674,29.42754,-1.442463,16.63101,0.9952716,14.06235,0.959619,0.943499,0.9456254,228.5793,63.03487,11.81297,53.74868,10.37922,5.762335,6.2703
2025-12-30 17:45:00,-1.578155,17.32815,0.5831531,15.66195,0.5747626,0.5591334,0.5802067,850.2244,60.95419,15.26964,61.85157,15.25189,7.180687,9.607526,461.3201,56.37286,22.49928,49.62293,21.70008,20.8895,29.47898,-1.400495,16.76533,0.9639355,14.13169,0.9595518,0.9657891,0.9632564,228.3438,63.01903,11.71708,53.73849,10.36623,5.762357,6.168525
2025-12-30 17:46:00,-1.478712,17.29857,0.5963894,15.70335,0.5763857,0.5272126,0.5401093,849.1743,60.72301,15.29709,61.7164,15.1432,7.230517,9.641836,460.5956,56.37415,22.65613,49.62262,21.83028,21.04394,29.56628,-1.352157,16.67154,0.9695205,14.11603,0.943921,0.9796607,0.9324136,228.2439,63.05276,11.83318,53.75413,10.53821,5.563546,6.134776
2025-12-30 17:47:00,-1.535244,17.27532,0.6152475,15.7182,0.5643456,0.5329826,0.5669315,848.6658,60.67234,15.26929,61.5931,15.15773,7.318828,9.706664,460.7329,56.35818,22.59677,49.61716,21.57734,21.55696,29.55964,-1.393933,16.62317,0.9567995,14.11078,0.9593569,0.9776576,0.9505951,228.7729,63.0471,11.67446,53.74401,10.40497,5.565547,6.219159
2025-12-30 17:48:00,-1.419308,17.32609,0.6028961,15.64627,0.5765914,0.5310524,0.549798,848.9244,60.67886,15.21033,61.93024,15.17445,7.258222,9.664598,461.3461,56.35225,22.49853,49.62572,21.4962,21.55336,29.50028,-1.35731,16.70353,0.9668795,14.12664,0.9919981,0.9814342,0.9788089,228.7664,63.05539,11.81206,53.72643,10.41653,5.716769,6.264024
2025-12-30 17:49:00,-1.483904,17.3387,0.6004936,15.68206,0.5723843,0.5353851,0.5758235,848.6021,60.91226,15.26612,61.77794,15.2101,7.186425,9.662023,460.5249,56.3612,22.4304,49.61517,21.56496,20.89042,29.48311,-1.478633,16.77773,0.9871789,14.02826,0.9574726,0.9802421,0.9446533,228.5595,63.05567,11.68497,53.74176,10.46192,5.690951,6.213922
2025-12-30 17:50:00,-1.569117,17.32718,0.6196833,15.71514,0.5708256,0.5517762,0.5737757,847.5217,60.83397,15.16505,61.75278,15.17325,7.204214,9.668093,459.4051,56.35167,22.52326,49.61205,22.00916,21.16074,29.60651,-1.524316,16.77176,0.9609184,14.11092,0.9531574,0.9877595,0.9373427,228.3378,63.03965,11.81711,53.73504,10.50033,5.625188,6.230192
2025-12-30 17:51:00,-1.52754,17.34059,0.6057798,15.67878,0.5715661,0.5347585,0.5607111,848.2999,60.86105,15.17555,61.80152,15.19592,7.167312,9.706099,459.2009,56.35036,22.53408,49.61828,21.88659,21.57606,29.60981,-1.483737,16.82742,0.9838822,14.08477,0.9477152,0.9936547,0.9304845,228.6186,63.04338,11.73683,53.71721,10.42973,5.664783,6.293636
2025-12-30 17:52:00,-1.525613,17.32202,0.5879132,15.65084,0.5580659,0.5326445,0.553837,849.4144,60.75899,15.20972,62.00395,15.22077,7.169065,9.713122,459.9968,56.3815,22.55869,49.61097,21.48016,21.51405,29.56998,-1.27354,16.79798,0.9576319,14.10715,0.9484723,0.9527347,0.9375663,228.5143,63.03605,11.67446,53.73806,10.43327,5.609455,6.145079
2025-12-30 17:53:00,-1.57198,17.2864,0.6027791,15.67889,0.5613881,0.5242553,0.5586495,849.7,61.06767,15.26727,61.89366,15.21584,7.209403,9.650237,461.1588,56.35311,22.58438,49.61444,21.66997,21.11069,29.63137,-1.354581,16.72859,0.9628589,13.99746,0.9538363,0.9934965,0.9363448,228.4621,63.02812,11.79726,53.73342,10.45287,5.769468,6.270028
